user_id,portfolio,股票,债券,基金,REITs,大宗商品,现金
212,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.27029736671512966,0.0,0.0,0.29430825743845096
213,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
214,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
225,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
226,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
232,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464193,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
256,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
260,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
263,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
275,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
280,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
281,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
282,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
284,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
288,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
289,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
290,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
299,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
303,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
313,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
315,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
318,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
319,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
327,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
331,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
337,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
339,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
346,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
347,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
360,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
367,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
368,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464193,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
377,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
380,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
388,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464193,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
391,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
395,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
403,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
405,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
415,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
417,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
434,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
435,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
437,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
453,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
454,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
462,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
471,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
473,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
486,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
522,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
523,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
525,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
530,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
531,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
532,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
534,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
542,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464193,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
543,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
549,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
552,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
553,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
554,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
555,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
556,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464193,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
559,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
561,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
572,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464193,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
576,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
578,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
601,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
607,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
619,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
622,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
623,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
627,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
631,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
632,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
633,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.27029736671512966,0.0,0.0,0.294308257438451
638,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
641,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
644,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
646,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
654,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
661,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
668,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464193,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
669,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
677,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
678,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
688,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464193,0.0,0.2702973667151296,0.0,0.0,0.29430825743845096
692,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
696,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
698,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.43539437584641943,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
707,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
709,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
710,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
725,"股票: 43.5%, 债券: 0.0%, 基金: 27.0%, REITs: 0.0%, 大宗商品: 0.0%, 现金: 29.4%",0.4353943758464194,0.0,0.2702973667151296,0.0,0.0,0.294308257438451
