user_id,age,education,income10k,asset10k,debt10k,children,exp_years,risk_label
69,41,大专,21.601650542439025,133.28139800087897,52.261588206502495,1,7,1
70,55,高中及以下,13.24047726869945,30.591145974232575,21.4138021819628,1,8,0
71,28,高中及以下,4.602885011052306,30.341600558743245,1.3490845860899379,1,9,0
72,40,高中及以下,5.199144382322388,23.659533723532256,14.418784830279709,2,4,0
73,25,高中及以下,7.593198103684839,48.42464037706542,15.681858571176054,1,1,0
74,50,大专,26.167111397147313,159.75946568865578,36.58232710292785,0,4,1
75,41,硕士及以上,30.466958001546974,244.00639025476048,92.53170771061492,1,6,1
76,34,高中及以下,9.702288205271762,51.45402081989876,25.642872127254797,1,0,0
77,30,本科,18.92013360825048,125.1700571136408,45.51274315941986,1,2,0
78,45,本科,24.79291998332605,145.27421446075556,52.306500063825624,1,9,1
79,50,高中及以下,6.936606047764105,25.055406480328124,8.789976367890748,2,0,0
80,62,大专,14.347442114152688,68.53747726366097,27.71250871971118,2,0,0
81,39,高中及以下,8.83282155041682,53.29305741369788,22.228056393137468,1,0,0
82,27,本科,14.356056824788219,120.89011369994755,23.4016210947943,0,4,1
83,57,本科,16.724032660512048,121.69634130145015,37.969833657084735,2,7,0
84,48,大专,15.72744669363729,104.40267256797655,36.65691908357805,1,2,0
85,51,高中及以下,11.437447628382596,42.36382029819676,15.773307263305345,1,1,0
86,24,高中及以下,16.952382163852167,94.26198312792978,28.650895653692174,0,4,0
87,34,本科,14.852073324667804,96.4780764262236,30.10757801228933,2,9,0
88,54,高中及以下,11.146999732364847,29.33611567727354,17.718556588065148,2,2,0
89,57,本科,11.999394197834055,81.57671580994727,28.666143667622894,3,6,0
90,39,本科,17.59341048405071,127.2085347607628,43.48541726024849,1,1,0
91,56,本科,10.273518712829896,88.77293595167647,21.26184175205146,1,5,0
92,57,高中及以下,12.345339491364648,56.31040713161832,27.81179188950924,3,6,0
93,37,大专,23.040387069177356,121.96936645802091,34.49541175644146,0,1,0
94,60,大专,19.129785910513043,120.06145489799434,39.22594755817637,2,2,0
95,32,本科,16.021841316405418,110.75725893731344,39.47947850580344,2,9,0
96,30,大专,18.84263375592675,103.98583598738439,41.48765840342162,1,0,0
97,50,大专,6.545352105351094,42.35841457361689,20.71628269097892,3,7,0
98,48,高中及以下,12.161248573478455,76.50948584838108,14.08865385797605,2,7,0
99,26,本科,30.67775113141829,212.55592450002257,82.98505577272448,1,0,1
100,57,本科,20.11512719831023,183.2203556924272,43.83590378895243,1,5,1
101,28,本科,16.63347037891851,98.47330825622235,39.34463042338472,1,2,0
102,56,本科,16.291165945636436,116.10292400734548,42.46734023294494,1,0,0
103,20,本科,19.342168266281934,142.98000510596785,47.590949849992924,1,0,0
104,55,本科,17.724238271887366,98.89304303945494,49.6147658962675,2,1,0
105,55,大专,11.556003049856756,70.52024194069192,22.75440477395434,1,1,0
106,55,高中及以下,9.166748040904311,24.128399412209063,16.889879588546343,1,5,0
107,49,硕士及以上,19.604252182123837,165.9599501477393,48.38808312436653,0,2,0
108,41,本科,21.599035210636565,139.34381951434287,56.700320796094886,1,0,0
109,51,硕士及以上,33.30117846786229,287.60415913004977,113.0833067591707,1,9,1
110,32,大专,17.391650359776495,144.8301438683783,26.521106915091483,0,7,0
111,55,硕士及以上,26.16396674264116,231.63769489975,81.55610994166102,1,9,1
112,45,高中及以下,11.71934357908847,68.14289908369291,11.034388072390719,2,5,0
113,40,本科,19.965311550931567,124.63551141619861,47.460266968340434,1,8,0
114,42,大专,12.417515471392266,79.58002876148662,29.269838682644508,1,5,0
115,45,高中及以下,15.671498632758874,57.7375299281145,25.427522923329693,0,9,0
116,21,高中及以下,14.110021830713006,102.84120274526003,23.843213336280648,0,9,1
117,26,高中及以下,14.930199419664785,83.9272801101583,16.331808010753022,0,6,0
118,31,高中及以下,11.560342065389559,64.37075270032702,16.01563069194247,0,4,0
119,25,硕士及以上,20.39891656198608,177.6478561741497,37.41883238662003,0,6,1
120,39,硕士及以上,16.7970908176511,154.72377859573166,36.2324173042778,0,7,1
121,50,本科,15.465426692529922,135.14869293606606,38.173524947475045,1,5,0
122,49,硕士及以上,23.692517317394987,210.25615494950864,81.2238691958142,1,7,1
123,41,本科,17.588654103132384,127.60411037853707,45.57776183223484,1,9,0
124,58,硕士及以上,22.14008415683425,180.69702500354543,72.98180213064539,2,9,1
125,45,高中及以下,4.176398853533179,39.88409950507702,6.8539870103924985,1,1,0
126,23,大专,3.7132133939049226,24.633589726857075,7.400446807440804,0,6,0
127,54,本科,10.989135565436488,83.53593802283505,24.612811352472214,0,1,0
128,45,大专,11.668383787294797,55.31860253681614,29.438443967226718,2,4,0
129,48,本科,14.938967086747244,87.2170502164492,31.721908206144175,1,1,0
130,45,本科,23.098163587465027,156.09640009522732,46.14135778881306,0,7,1
131,44,大专,12.279489944151564,82.78729330672805,28.051283945284695,1,1,0
132,24,大专,5.879611738173345,41.88395644161084,15.361729917204697,0,8,0
133,45,本科,16.47338927574654,118.24669651954315,21.758140924185795,0,6,1
134,55,本科,20.274554912274215,122.27736317229694,57.70989496703631,1,3,0
135,33,大专,3.0,5.0,3.5,2,0,0
136,47,本科,23.981455280420484,168.69870722104667,36.112634479762306,0,1,1
137,21,大专,16.019513136109758,58.162993530818305,22.661061387842995,0,9,0
138,35,大专,20.902562037011393,112.67938648048602,30.884640981664553,0,9,1
139,39,本科,20.28575797418643,148.22876963041844,54.579881366818945,1,1,0
140,64,大专,11.76294018905204,94.327230933073,11.748375634545544,0,6,0
141,29,硕士及以上,27.59798676701032,248.8669038961091,94.58436151485111,1,9,1
142,32,大专,11.491902571154139,82.20643124529929,17.61599439305315,0,4,0
143,38,硕士及以上,32.05459371086491,300.71121320754816,94.75254483016096,1,4,1
144,64,本科,14.009597671530047,87.60435200517114,44.52843759936036,2,9,0
145,58,本科,19.60467945822792,163.6704373632846,34.30403834930183,0,0,0
146,21,本科,23.65160867621713,175.0076864618148,41.90895282314484,0,6,1
147,30,本科,19.057770473075045,136.68581121566933,56.715142415087804,1,5,0
148,56,本科,18.31246676065958,149.172553179933,37.66325240332514,0,5,1
149,22,本科,20.024558824588922,155.20118490290938,48.9056850438042,0,4,1
150,58,大专,10.50549062389196,74.14458398045714,22.399918584333047,1,8,0
151,32,大专,3.0765910486516503,5.0,3.5,1,1,0
152,61,高中及以下,4.985855687594956,30.725820889642424,7.200275188726993,2,8,0
153,33,本科,14.032092165028455,100.20556783675633,30.15770984775847,1,7,0
154,39,高中及以下,11.634185555238048,58.187766352683,18.421024741411255,1,3,0
155,49,本科,13.43605762487498,105.26573150656922,34.09226876306444,0,4,1
156,25,高中及以下,6.084987275832603,20.469692650930508,14.328784855651355,0,6,0
157,45,高中及以下,13.728509585498434,82.98161729579743,15.414408081083181,0,2,0
158,42,本科,19.921316612218178,137.78793120961143,49.910952079000666,1,1,0
159,55,本科,23.980753614721316,178.47788557263584,52.41671168786113,0,9,1
160,64,大专,13.44583974853831,58.5345318073205,30.271121463605276,1,2,0
161,49,硕士及以上,20.319227720213412,186.0909579347184,64.481707903178,1,7,1
162,38,高中及以下,20.643006689186517,73.2665184791318,40.10485602445625,1,4,0
163,38,大专,17.017495785265172,122.10156762862677,41.87167858999679,1,7,0
164,38,高中及以下,7.030901541551543,38.84635837511234,16.990507469617516,1,0,0
165,56,大专,18.302773840693327,104.98039224617406,38.36918932009376,1,9,0
166,34,高中及以下,10.96324755950983,62.18367033954732,12.265211171896253,2,5,0
167,27,高中及以下,16.083296612999618,78.93503503230856,23.28234501808415,0,3,0
168,35,本科,19.145723851784272,116.61671058890339,45.37360683037702,2,4,0
169,21,本科,15.882900529677581,107.9362686465285,24.375668911513436,0,9,1
170,24,大专,15.362634981810041,85.108443917873,20.581431695911064,0,2,0
171,24,硕士及以上,32.839667547780365,282.86927474219243,72.7220556963888,0,1,1
172,54,本科,14.032705558338169,88.98476002430066,29.192133357626076,3,7,0
173,52,大专,14.253775057630524,81.0471319353708,27.827752287328394,1,9,0
174,51,大专,7.969566513460308,62.17929018254309,19.879248218971505,1,6,0
175,40,大专,16.40057757169999,114.23637497225093,35.2115856350206,0,1,0
176,52,本科,18.25719468006542,135.20721041432594,49.4509439637299,1,7,0
177,27,大专,17.158118671241684,123.1275186656787,54.428779754623584,1,7,1
178,60,高中及以下,15.024467488014276,99.08483385519449,27.5753095142239,1,0,0
179,42,大专,10.669644107011814,101.61680239151482,23.630609042181455,1,4,0
180,62,大专,14.92967071432545,74.42206130593637,34.67021149373634,1,2,0
181,26,大专,15.140367446155503,103.06388474619087,19.236000248147203,0,8,1
182,42,本科,14.764666485281866,115.14622743417985,42.89000894700798,1,5,0
183,51,硕士及以上,23.012539839471582,212.42744782742307,51.407970893728475,0,5,1
184,42,大专,21.63794771111289,121.35685867902289,43.22415145933601,1,5,1
185,40,大专,11.900978228474315,83.85048519051597,28.673905835481648,2,6,0
186,27,高中及以下,7.878985726933323,67.21663405783342,7.517062133768597,0,0,0
187,37,大专,12.726896914137594,100.28393993641416,27.558425620422422,1,8,0
188,30,本科,20.52763923082927,166.3729043235009,45.93864350065943,1,3,0
189,33,硕士及以上,25.619294138294354,232.5934150941076,89.47562702136271,1,0,0
190,50,本科,14.08684784240343,63.96076367065311,44.77253456945717,1,6,0
191,48,高中及以下,10.763220456368698,55.04780548201457,10.182600257870439,2,0,0
192,47,本科,21.52557460864519,142.86239162402433,65.884663911814,2,9,1
193,36,本科,20.28409533239927,176.68113046620425,39.512075419981784,0,0,1
194,63,高中及以下,6.884668321324046,36.56806787453562,17.743434341656233,0,6,0
195,23,硕士及以上,22.538854601775522,198.99927222646443,53.091438126368814,0,9,1
196,35,本科,13.16314379761955,93.68561148842518,36.488643929451875,1,6,0
197,25,本科,19.646708712627728,146.40027479817718,32.80717290977458,0,9,1
198,35,大专,16.646584577983063,99.56692818553496,39.9362179629982,1,1,0
199,63,大专,11.57972797781111,69.68401255883028,27.241538289208325,1,0,0
200,36,本科,15.266678306444694,123.21130590772414,46.38114367768807,2,4,0
201,60,大专,7.96032934997816,23.01205939254321,16.108441574780247,0,8,0
202,42,硕士及以上,27.65662179413778,259.4132263612461,84.98236136046619,2,3,0
203,51,高中及以下,13.42694021200743,61.170916670356405,14.232371128175357,0,6,0
204,40,大专,10.619663101674432,81.1840688199456,23.541617889618465,1,7,0
205,31,本科,23.240158782665766,161.53984078802185,63.96061068065989,1,8,1
206,54,本科,12.752249108243536,79.2577867089326,35.83166082717573,2,2,0
207,63,大专,10.029734888435861,64.19731254246759,20.942559177462787,1,2,0
208,31,本科,17.212130971348593,111.94428112226748,38.250045677644394,2,1,0
209,55,本科,18.774377991779495,153.41052715998472,31.231492961829158,0,9,1
210,31,本科,16.750508963876197,122.99350469633744,37.17277070169155,2,6,0
211,52,大专,15.31532361090153,76.80427120092813,34.34413098350339,1,2,0
212,55,本科,19.11480233151499,124.52116287320719,44.5461677682796,2,6,0
213,40,本科,23.92848251127724,166.22707773151578,46.30816677145106,0,9,1
214,53,本科,18.35316311100361,126.66153197526673,26.053881529099563,0,7,1
215,32,本科,16.33560312480751,117.98104323294002,42.36542950998854,1,4,0
216,23,大专,16.002811898067428,74.98504125579365,34.38690063292607,1,3,0
217,24,高中及以下,3.0,43.40531900311315,3.614887859292952,0,9,0
218,40,高中及以下,3.1201446585470682,8.280902228840887,5.7966315601886205,1,1,0
219,60,大专,18.48330437958652,98.99569545945886,31.9714276600453,0,9,0
220,25,本科,15.299335555092526,91.51929040218295,37.43899400472218,1,2,0
221,40,本科,13.999795032211093,82.92691473202032,45.18408300380855,2,3,0
222,51,硕士及以上,30.186310443849138,283.43487876860684,98.25892212445659,1,4,1
223,29,本科,17.345138321607628,114.64964939964744,34.14037174748106,0,4,1
224,52,本科,22.760919968048412,137.6798917772904,52.186525827798825,2,4,1
225,33,本科,15.909297747832312,104.02340245576116,41.49778261197865,1,5,0
226,56,大专,20.35030553256729,126.65817554643488,39.583819581057426,0,0,0
227,46,本科,16.245880245653264,124.86466932467134,35.48225596801887,0,8,1
228,44,大专,18.636234597829304,92.04819388097563,39.77203395465773,2,3,0
229,27,大专,14.43013345184957,50.54954021979592,29.772358632778335,0,0,0
230,40,硕士及以上,23.90457967129059,197.7850657756014,52.6014741533924,0,3,1
231,58,本科,17.62850853917364,152.70031385596332,38.92792191670884,1,2,0
232,20,高中及以下,10.53783688591484,18.07625197496767,8.875269154294712,0,9,0
233,54,本科,17.515609279509427,105.49703527009304,38.594689075734195,0,3,0
234,42,硕士及以上,24.085562763408586,219.86194452119574,76.28250825900501,1,0,0
235,52,高中及以下,17.16299997500834,121.58483334441439,26.148596165418446,0,7,0
236,49,硕士及以上,29.216826196350567,255.98743707392111,99.78199757053778,2,9,1
237,39,硕士及以上,16.983489239311066,157.60748721914032,53.63055043939038,1,5,0
238,33,本科,19.020435881481568,152.1347215263405,49.81371871223225,1,9,0
239,48,大专,16.5348304746749,84.17235557036973,31.427532794977544,2,8,0
240,26,高中及以下,3.0,40.028820798536366,11.660834132324773,1,4,0
241,46,高中及以下,6.4420156244707085,18.390904841711595,8.57198771147054,1,3,0
242,24,大专,18.62292085119914,122.52864577526884,24.767928221565636,0,6,1
243,49,本科,18.80287431966098,171.08648279647335,62.37493553863079,2,6,0
244,48,硕士及以上,28.81090640961858,249.30210749728275,96.64000412819418,1,0,0
245,23,高中及以下,4.0068271601320715,18.605462004690562,1.896764880161728,0,3,0
246,54,大专,9.723922071097187,51.755367177960544,11.92201166425599,3,6,0
247,38,本科,11.205268437833443,76.74619176304124,14.754721404726999,0,4,0
248,55,大专,4.559563419273257,20.44190490784839,8.687796531718986,2,9,0
249,21,本科,5.207590570392917,47.148061633538816,11.012775426381992,1,8,0
250,28,硕士及以上,38.41649730633616,347.38678432327555,92.04376982559512,0,1,1
251,42,大专,10.356325683095472,67.17312750308145,23.185323665852714,1,2,0
252,28,高中及以下,11.415633559841666,55.85581859051146,23.17459616897515,1,1,0
253,34,本科,23.630267330680205,164.1926588676071,68.30215145004463,1,6,1
254,49,高中及以下,10.748167609288798,55.20330122985903,20.61836941800331,1,6,0
255,26,硕士及以上,27.51605182065392,248.2837753759924,83.67599733276126,1,5,1
256,50,硕士及以上,29.79171708133839,263.0466140364588,66.33473923476052,0,0,1
257,24,高中及以下,20.23707449490708,112.24571469361034,32.617002193492766,0,3,1
258,27,本科,18.27737347604174,125.45827901820785,35.66476498173863,0,0,1
259,46,本科,10.705222316023853,83.22210877000634,22.125190298064403,1,9,0
260,55,大专,8.50387011723543,56.84711951728661,7.7712794145536845,0,0,0
261,27,大专,9.254722032241245,79.66282015513136,16.517442742639854,0,1,0
262,33,硕士及以上,26.994425958199425,225.09663909328552,89.29492548206579,2,4,1
263,61,大专,7.959009281386205,48.63008429505285,19.267041605614033,0,1,0
264,64,本科,15.00310052591183,111.0997976074779,32.08872750767514,0,4,1
265,46,高中及以下,9.145805901286726,57.69622856975846,30.568652344972747,1,6,0
266,40,大专,18.902132239144144,107.08204948558539,56.04088563936335,1,6,0
267,35,本科,13.481267120120261,112.26195788456842,40.45356425674078,2,5,0
268,47,本科,20.917097827933844,116.73516284774516,53.675770510906986,2,6,1
269,46,本科,19.1621806757481,136.2453247826513,47.900389862880125,1,1,0
270,33,高中及以下,13.408080843887785,91.44873734073477,25.080023580248405,2,8,0
271,21,本科,6.024094722802431,42.05358432454009,13.550156996452042,1,8,0
272,26,大专,4.99557545344104,23.8014461840484,0.0,0,7,0
273,63,本科,10.301755676457608,87.76440206600805,23.147246714804986,2,5,0
274,38,大专,20.695216333628927,122.11243316475527,55.18318110807482,2,5,1
275,41,本科,14.051588193038077,75.53716244890455,34.78617127022341,1,5,0
276,41,本科,12.08351816258486,94.34534733428065,29.169335227654276,1,4,0
277,55,大专,13.353018267572908,67.9581643032718,23.82541739482617,0,6,0
278,22,本科,28.258150018233007,208.3242263452137,55.34947362897663,0,2,1
279,23,大专,10.541456314385744,76.86560621468975,26.862535588216605,1,3,0
280,32,本科,14.62412492513846,122.17784273206203,25.76824681922885,1,1,0
281,41,本科,22.742241800426335,167.37495973121162,58.09451539473866,1,5,1
282,50,本科,19.156904167735263,145.4306328409776,36.29553657709161,0,0,0
283,42,高中及以下,9.929079750223469,47.683016867172135,7.725933518252211,0,7,0
284,39,高中及以下,7.592835372680824,55.286013541390304,13.880959001800347,1,2,0
285,62,高中及以下,11.397727821624397,73.09812723629915,28.659558033282877,2,0,0
286,27,高中及以下,3.0,29.95187057485864,0.0,0,3,0
287,45,本科,19.298169763917258,147.6860385193357,42.53732539881088,1,8,0
288,44,大专,7.657645580150804,34.47982861599536,24.13588003119675,1,0,0
289,41,高中及以下,17.226409820510664,105.92671693226778,34.173291179844426,1,9,0
290,56,大专,19.15759425007935,125.9612244017439,33.46394395806061,0,5,0
291,32,本科,21.74921056093133,111.51386112355773,50.47101477835777,1,5,1
292,62,本科,27.84297430807215,216.26264433703486,50.53903632629014,0,5,1
293,34,大专,27.216656008222316,161.19048400814728,60.836184984547955,1,8,1
294,44,硕士及以上,27.89952728674447,254.9262331343004,69.03153220925397,0,0,1
295,43,高中及以下,10.12392068130876,46.93814411314804,14.918435140762313,1,0,0
296,58,本科,21.52526871098839,162.47514901973852,35.55789215738676,0,5,1
297,39,大专,17.01369513273443,107.58874934089629,31.26437772294497,1,1,0
298,32,本科,6.00508544224834,39.877022097302046,11.728077220250118,2,8,0
299,20,高中及以下,8.520485025538237,15.853481234157709,9.252814758191517,1,7,0
300,36,硕士及以上,23.386356754704074,236.24028462217706,58.945627913388314,0,1,1
301,57,本科,19.946277641493985,136.64478928060382,31.780374485417024,0,2,0
302,20,本科,20.136275130163085,124.45628494740726,42.38281300925567,0,9,1
303,60,本科,17.959212258830508,165.6792883790835,41.414196705521974,0,1,0
304,44,大专,10.382075526241437,79.79636113100825,24.994700932395023,1,1,0
305,26,高中及以下,7.163255091058696,28.115174947010622,19.680622462907433,0,8,0
306,33,硕士及以上,37.08856936109801,313.2140475249479,116.35792976927532,1,2,0
307,44,本科,5.812734354366128,39.66662800959838,12.928590735983803,2,5,0
308,34,高中及以下,25.10262267871514,146.72892275863046,42.841509309758834,1,0,0
309,24,高中及以下,19.251039667598423,77.08011751053107,28.791338465363843,0,5,0
310,49,大专,13.082485252696408,75.3143619169943,19.311296184201055,0,0,0
311,50,本科,21.137587677344385,167.840046244438,41.11774315196894,0,5,1
312,25,本科,17.34821218789341,92.50647092013007,31.0436156282027,0,2,0
313,32,本科,17.07110899447388,103.72566880228315,47.407950464268026,2,6,0
314,30,高中及以下,7.6408275153705905,34.155977048500944,10.338774360376654,0,4,0
315,49,硕士及以上,24.561879497788482,215.66556782757897,81.9963721340575,2,0,0
316,52,高中及以下,13.464381435978963,73.8477060896974,30.95902531434742,2,6,0
317,52,大专,9.581945798500811,25.51132399976897,17.85792679983828,1,4,0
318,62,硕士及以上,28.22373162321873,262.41757054505115,86.94278135392707,1,1,0
319,54,本科,15.898948074581494,107.84611105373149,47.948205139321516,1,4,0
320,34,本科,27.701443168682154,199.89899536311856,64.40851286511752,1,4,1
321,24,本科,23.3530476555763,147.14953181694187,41.62427416506247,0,2,1
322,47,高中及以下,6.220453292154154,7.224006735974182,5.0568047151819275,2,2,0
323,61,高中及以下,16.43802587475107,72.58791991444154,34.06739768079629,1,3,0
324,63,高中及以下,11.89567607283329,58.49520145807971,15.449228429883956,1,9,0
325,30,大专,19.49971415555221,110.68906084713628,50.82112823923178,1,7,0
326,30,本科,22.687707556157974,139.59493052411977,61.956250043309524,1,8,1
327,21,本科,10.746898144050883,59.11902074581299,10.361562039568033,0,2,0
328,26,大专,16.788961505225434,91.5471464664647,35.351477804024,0,8,0
329,44,本科,17.643344326851622,154.6178165364078,47.5995841245325,2,3,0
330,44,大专,23.661553519442688,157.11103516541638,54.4129358624462,1,2,0
331,36,高中及以下,5.292888042411205,27.493440772885673,11.80583797348556,0,5,0
332,33,大专,17.537129237573794,103.94474576782969,27.393286574093548,0,0,0
333,57,本科,11.87262131731362,100.97622346465195,23.26431116556119,0,7,1
334,40,大专,24.811995282379456,149.48097359316824,46.40020088436977,2,1,0
335,56,硕士及以上,30.8449412860608,277.7478479971675,91.25012185257701,1,2,0
336,63,本科,15.341336621824066,90.17010684839978,29.16522886880964,0,9,0
337,34,本科,25.19544316303117,193.59210916009226,42.7729369255506,0,9,1
338,29,本科,26.814748631736627,180.08988203220576,49.36673799279045,0,7,1
339,62,本科,20.010998077793765,127.61301383326584,48.83496104261604,3,9,1
340,48,硕士及以上,26.977136385855182,242.6894917462844,89.68469611749887,2,7,1
341,33,本科,12.142334866665871,110.338057909143,31.707620532549292,1,6,0
342,47,大专,8.914460970228394,56.77312689491446,8.808943324058884,0,0,0
343,43,高中及以下,3.513195519435378,5.0,3.5,2,3,0
344,60,本科,23.640752928627016,161.37510498481308,66.19598534373122,2,0,0
345,31,大专,19.888746115319528,131.09914326747065,44.26615282920216,1,0,0
346,64,本科,12.42375422651195,97.8259799903237,27.982818551096525,1,2,0
347,62,硕士及以上,34.085206864048104,301.17483881824955,106.41659331380326,3,2,0
348,28,大专,12.364056143302724,47.40150347078442,16.40444711851655,0,9,0
349,27,大专,10.957478172182253,67.72298041905908,15.096765029687552,0,7,0
350,43,高中及以下,12.234982549164137,68.51628923953696,26.3338308718325,2,9,0
351,22,大专,13.495108953324609,85.28473102877328,18.86470153832991,0,7,0
352,33,本科,8.795013801396259,83.79558702228582,16.11874412778596,1,0,0
353,39,大专,12.060958809869437,97.80892128053583,32.341641155956744,2,1,0
354,63,大专,6.924464017739169,64.74423392873294,15.819702779764622,0,0,0
355,64,本科,9.102268309764,52.191687223928824,18.458371897434873,1,8,0
356,26,大专,10.674758627802024,68.65073961794069,19.161816705716724,1,3,0
357,60,高中及以下,9.390444393060056,37.262431951276284,18.652273036641077,1,4,0
358,24,大专,7.045910541215493,39.25403914798541,9.528015798804066,0,3,0
359,53,本科,18.189917920046852,134.95372433314057,46.08063531261436,3,3,0
360,58,大专,14.30251589540085,71.42860759336314,23.05913966775952,0,4,0
361,60,高中及以下,13.400473175610676,70.18291788749187,26.345656984157962,0,5,0
362,30,大专,12.893448032216128,58.387617611257504,18.44157982659639,0,7,0
363,60,本科,21.50453358048826,152.2766944201331,47.66411538757629,3,7,1
364,25,本科,21.94059291520657,145.49251959711964,35.29143239130252,0,7,1
365,43,大专,6.116001573882374,29.676704636616172,6.904574027930577,2,2,0
366,41,本科,26.69715952615219,186.50862649016685,72.50880882452009,2,5,1
