day,mkt_ret,mkt_vol
178,-0.008963454704537731,0.09936199767383586
179,0.0018986732445378095,0.13073850567578083
180,0.002140916893360534,0.07874876963563414
181,0.011525518951959047,0.10062528935333973
182,-0.0035788537512721334,0.09773266259318848
183,-0.004356991028607921,0.13060549016856746
184,-0.010857459205800198,0.08188685923533999
185,-0.00017028066350700864,0.11482033673819667
186,-0.012170314464418994,0.14880649450542252
187,-0.011788036512226865,0.2278619462961029
188,-0.008376156153175341,0.09174983434394604
189,0.0007345792640790258,0.12710162710776865
190,-0.014260720588360172,0.11575218049110728
191,0.005429352121491968,0.10037253025799345
192,0.0015406583979870616,0.1978119184310814
193,-0.00583484130928359,0.12023861771532064
194,0.0003759892333057519,0.05
195,-0.01938540504764995,0.10671326614291263
196,0.003766431447177023,0.17623979914082866
197,-0.0070389520972015205,0.12304984451157758
198,-0.016294471992643722,0.15471177474223316
199,-0.01975196667121524,0.2279541324512267
200,0.0014772575118406225,0.1456814575910499
201,0.0013445075530181603,0.05
202,-0.003976812878230429,0.12636958881283034
203,-0.0030281766985776346,0.06760409180620652
204,-0.011313972103690078,0.05352356218321032
205,0.005384110050416406,0.10586675864976453
206,0.021401511213866263,0.1704086855722003
207,-0.019940626073036344,0.09830528809124774
208,0.01358778719845182,0.13728181654462843
209,0.0022259555435190912,0.20638241606993657
210,0.003671479852975108,0.1609341695344181
211,0.0068902217165018355,0.10051486653991511
212,0.01060966066666205,0.20159856847214347
213,-0.0012986007877606514,0.16379306911050043
214,0.007639410309583672,0.10964304339620365
215,-0.0034569317516004307,0.16713928554535387
216,0.009133550725623786,0.10230899825623979
217,-0.0073280143887245516,0.18918082579078246
218,0.0006029622385756808,0.10522863818703346
219,0.006025912544795833,0.14009543140179215
220,-0.0034390918344341134,0.20940255090370757
221,-0.0019028696367682182,0.10900366648116162
222,0.03431099196107477,0.11580151104227013
223,-0.005722519201861561,0.14206733032417446
224,-0.000592193526572716,0.19684919791137057
225,-0.0007858832806404046,0.16371914000753798
226,-0.008902365581987148,0.13570836295855238
227,-0.00939356908362926,0.17738801087099537
228,-0.0035327003093141985,0.1781478440997733
229,0.009812353348242677,0.1733117739233766
230,0.0009515364870737581,0.22730572625636597
231,-0.004153303370838747,0.2336314690267252
232,0.00835943517308653,0.14196705989177633
233,-0.004287043358459655,0.16080325089015243
234,-0.0046454689955135065,0.17889924094490312
235,-0.008758326862769724,0.2627307657046265
236,-0.002273132558981643,0.14066519664920765
237,-0.002035030211465894,0.11318684653500732
238,-0.015118468226252759,0.18470812797851288
239,0.019096038498138894,0.09359035032484565
