day,mkt_ret,mkt_vol
122,-0.013473865970634737,0.17681313067105947
123,-0.002597875637986076,0.12017932957945342
124,0.001102361729350129,0.21819432871770286
125,-0.011907559440975204,0.1499127671289899
126,-0.013377535617002593,0.10720437769040433
127,0.0023229778233798543,0.138517987810108
128,-0.007077805673149619,0.2115964162103936
129,-0.014025117170069197,0.1287428932008114
130,0.010153412923140627,0.19747788995224158
131,-0.005817946729270924,0.11873271036142391
132,0.01199811603865358,0.11171681516113469
133,0.0007847079110942716,0.1829798705297146
134,0.003447588620553034,0.10630137196771294
135,-0.0016149974609685294,0.19112701250808478
136,-0.02605162244545697,0.16758129995116747
137,-0.010867864910537041,0.1063203032766204
138,-0.0007570945971872444,0.1464278628002833
139,0.004147291372927046,0.12256128547202312
140,-0.017396740223881206,0.16744882783345297
141,-3.601707860461181e-05,0.24438991224777096
142,-0.010722640872140315,0.13146476985562888
143,0.0028462016508965416,0.17668881369292536
144,0.0003059921430017494,0.15122203208337578
145,0.007935016024295735,0.151202885153159
146,0.011168229301875188,0.14173974396342381
147,0.00508989899274029,0.10712912768242229
148,0.009103935889705747,0.16675699746412276
149,-0.003003424759238385,0.13556291250403057
150,0.028731174112671457,0.1047599958130637
151,-0.011688190964948811,0.20070866311241492
152,-0.0047775577790932135,0.15495048113511714
153,0.00951358582746893,0.13859505213283804
154,0.008027213048609925,0.2170028307373149
155,0.005373890191423489,0.0581959232233501
156,0.007253186579931079,0.2136410401864544
157,-0.02033557154606041,0.10599060254318912
158,0.016392986945378343,0.160576626970776
159,-0.0015389095886661494,0.12059681229396443
160,0.01295894182270852,0.1038499479773788
161,-0.01983526578967956,0.21569432629842172
162,0.003065685034811911,0.24281082836976425
163,-0.005135022791448486,0.13893871746744607
164,0.006221201515813034,0.16677373510971474
165,0.003670704524688457,0.152849562583125
166,0.0041604779749917845,0.23652534186764276
167,-0.010089416882314914,0.05
168,-6.969120818611026e-05,0.168856172063511
169,-0.0013016704792934103,0.11364368429280332
170,0.005453100417074325,0.05
171,0.010392969954334669,0.13197349512853795
172,0.002004759220086146,0.24240243954552765
173,-0.012261722883885986,0.11719754047997998
174,0.0015757880956676804,0.18953827532823053
175,0.026610762284092624,0.20993360985316833
176,0.01696005326987786,0.14936515986902388
177,-0.029243995627576992,0.1560227809205646
178,0.001133431536948447,0.0641851046729444
179,0.009821195252553445,0.11419180684136766
180,-0.001323270125679794,0.19535038121649978
181,-0.004100909201438836,0.15303395485185337
182,-0.0021696421508348835,0.1683670720721841
183,0.006021894854346522,0.15665787898415254
184,-0.010984699743750088,0.2596001972148216
185,0.012386886516093707,0.12847400844056994
186,-5.9929916980691264e-05,0.2302705021493155
187,-0.008850242741115493,0.1566751611103366
188,0.011743501613986955,0.23470994872903989
189,-0.014951309051116413,0.08875109553709248
190,-0.005052100970015839,0.15923261038154304
191,-0.0052167506528516434,0.1303156608038265
192,0.02193941938236131,0.15697361679250196
193,-0.006350207686394431,0.2111188131333064
194,-0.02104965220500105,0.16894048026789726
195,-0.005318151152791415,0.2110191345013469
196,0.005055503474047781,0.11648894533630272
197,0.008340845465836043,0.10885827712381418
198,0.023265396934427723,0.15080525365686331
199,0.014568975709858812,0.14806739108044573
200,0.0023792259391515217,0.14070703155879036
201,-0.008414154675747776,0.10206841371646572
202,0.016740274313473587,0.20993257949259442
203,-0.0031856355032623147,0.1318581399683256
204,-0.006081572362146048,0.2213039061106341
205,-0.003670738021540699,0.1506371682602029
206,-0.012022882388968094,0.18242144654070222
207,-0.004150200911709756,0.17788548214818412
208,-0.0018310832997841548,0.10878626298245737
209,0.007806566058121181,0.16836014607762445
210,-0.003380883351010187,0.2464166472233553
211,-0.012174592418385153,0.16258061265501783
212,-0.015537721552567,0.19506383697798374
213,0.00259569747523116,0.18466359222960926
214,0.0012262585346922471,0.16535248291824933
215,-0.005043127112131679,0.15932393588623733
216,-0.004174564604920708,0.177365777956065
217,0.004384869327991699,0.18816412732378063
218,0.014405462536893475,0.08239179714744635
219,-0.00730144584143988,0.16236514445482272
220,0.0013890283621543265,0.14079610596263414
221,0.010082704040053238,0.13042365781741458
222,-0.007261142901972498,0.21479821895142864
223,0.0003436788543669465,0.11334268759680732
224,0.0001200439691233378,0.0802615469844999
225,-0.01261295235043519,0.18978581126929273
226,0.002184987947656227,0.07898030717230553
227,0.0008154467860443139,0.053602846102071805
228,0.006050842495960579,0.19541338449949827
229,-0.011368864746607124,0.1579361125281244
230,0.0005997038526122482,0.1736359813684388
231,0.014317340636558087,0.1278786212610189
232,0.021274998319122867,0.08077969341954903
233,0.013301292689716094,0.09071063931911662
234,-0.011270715056502423,0.1363905550284358
235,0.005010526820436264,0.0863798571040979
236,-0.004331465749611137,0.16535264535228267
237,0.00333900593129921,0.12687710309827904
238,-0.007222167057769237,0.15925180236826528
239,-0.016634734418523003,0.15775740641132152
